centr_lat,centr_lon,country
51.57500000000,1.55243000000,United Kingdom
51.57590000000,1.52872000000,United Kingdom
51.57680000000,1.50503000000,United Kingdom
51.57770000000,1.48135000000,United Kingdom
51.57800000000,1.56903000000,United Kingdom
51.57860000000,1.45758000000,United Kingdom
51.57890000000,1.54531000000,United Kingdom
51.57980000000,1.52163000000,United Kingdom
51.58060000000,1.49793000000,United Kingdom
51.58140000000,1.47412000000,United Kingdom
51.58180000000,1.56192000000,United Kingdom
51.58210000000,1.45028000000,United Kingdom
51.58270000000,1.53823000000,United Kingdom
51.58360000000,1.51452000000,United Kingdom
51.58470000000,1.49030000000,United Kingdom
51.58540000000,1.46714000000,United Kingdom
51.58570000000,1.55483000000,United Kingdom
51.58620000000,1.44344000000,United Kingdom
51.58660000000,1.53112000000,United Kingdom
51.58740000000,1.50720000000,United Kingdom
51.58830000000,1.48376000000,United Kingdom
51.58920000000,1.46004000000,United Kingdom
51.58950000000,1.54772000000,United Kingdom
51.59000000000,1.43624000000,United Kingdom
51.59040000000,1.52402000000,United Kingdom
51.59130000000,1.50034000000,United Kingdom
51.59220000000,1.47665000000,United Kingdom
51.59240000000,1.56432000000,United Kingdom
51.59300000000,1.45293000000,United Kingdom
51.59330000000,1.54061000000,United Kingdom
51.59390000000,1.42924000000,United Kingdom
51.59420000000,1.51695000000,United Kingdom
51.59510000000,1.49325000000,United Kingdom
51.59600000000,1.46953000000,United Kingdom
51.59630000000,1.55722000000,United Kingdom
51.59690000000,1.44583000000,United Kingdom
51.59720000000,1.53338000000,United Kingdom
51.59780000000,1.42405000000,United Kingdom
51.59800000000,1.50983000000,United Kingdom
51.59890000000,1.48614000000,United Kingdom
51.59980000000,1.46244000000,United Kingdom
51.60010000000,1.55013000000,United Kingdom
51.60100000000,1.52643000000,United Kingdom
51.60190000000,1.50274000000,United Kingdom
51.60290000000,1.47888000000,United Kingdom
51.60310000000,1.56672000000,United Kingdom
51.60370000000,1.45539000000,United Kingdom
51.60410000000,1.54334000000,United Kingdom
51.60450000000,1.43165000000,United Kingdom
51.60480000000,1.51934000000,United Kingdom
51.60550000000,1.49543000000,United Kingdom
51.60660000000,1.47194000000,United Kingdom
51.60690000000,1.55965000000,United Kingdom
51.60750000000,1.44824000000,United Kingdom
51.60780000000,1.53593000000,United Kingdom
51.60840000000,1.42453000000,United Kingdom
51.60870000000,1.51225000000,United Kingdom
51.60960000000,1.48856000000,United Kingdom
51.61040000000,1.46484000000,United Kingdom
51.61080000000,1.55253000000,United Kingdom
51.61130000000,1.44113000000,United Kingdom
51.61170000000,1.52926000000,United Kingdom
51.61230000000,1.41815000000,United Kingdom
51.61250000000,1.50512000000,United Kingdom
51.61340000000,1.48143000000,United Kingdom
51.61410000000,1.56907000000,United Kingdom
51.61430000000,1.45774000000,United Kingdom
51.61430000000,1.54609000000,United Kingdom
51.61550000000,1.52176000000,United Kingdom
51.61650000000,1.49827000000,United Kingdom
51.61720000000,1.47434000000,United Kingdom
51.61750000000,1.56203000000,United Kingdom
51.61810000000,1.45064000000,United Kingdom
51.61840000000,1.53835000000,United Kingdom
51.61900000000,1.42693000000,United Kingdom
51.61920000000,1.51451000000,United Kingdom
51.62020000000,1.49094000000,United Kingdom
51.62110000000,1.46723000000,United Kingdom
51.62130000000,1.55495000000,United Kingdom
51.62190000000,1.44354000000,United Kingdom
51.62220000000,1.53125000000,United Kingdom
51.62280000000,1.41983000000,United Kingdom
51.62320000000,1.50743000000,United Kingdom
51.62400000000,1.48385000000,United Kingdom
51.62420000000,1.57135000000,United Kingdom
51.62490000000,1.46014000000,United Kingdom
51.62520000000,1.54784000000,United Kingdom
51.62560000000,1.43676000000,United Kingdom
51.62610000000,1.52416000000,United Kingdom
51.62670000000,1.41273000000,United Kingdom
51.62700000000,1.50043000000,United Kingdom
51.62790000000,1.47674000000,United Kingdom
51.62800000000,1.56427000000,United Kingdom
51.62880000000,1.45302000000,United Kingdom
51.62900000000,1.54077000000,United Kingdom
51.62990000000,1.51704000000,United Kingdom
51.63080000000,1.49333000000,United Kingdom
51.63170000000,1.46964000000,United Kingdom
51.63200000000,1.55736000000,United Kingdom
51.63260000000,1.44595000000,United Kingdom
51.63290000000,1.53365000000,United Kingdom
51.63350000000,1.42223000000,United Kingdom
51.63380000000,1.41018000000,United Kingdom
51.63380000000,1.50996000000,United Kingdom
51.63460000000,1.48624000000,United Kingdom
51.63550000000,1.46254000000,United Kingdom
51.63580000000,1.55032000000,United Kingdom
51.63640000000,1.43882000000,United Kingdom
51.63670000000,1.52658000000,United Kingdom
51.63760000000,1.50285000000,United Kingdom
51.63850000000,1.47914000000,United Kingdom
51.63940000000,1.45544000000,United Kingdom
51.63970000000,1.54319000000,United Kingdom
51.64020000000,1.43171000000,United Kingdom
51.64060000000,1.51947000000,United Kingdom
51.64140000000,1.49576000000,United Kingdom
51.64230000000,1.47204000000,United Kingdom
51.64320000000,1.44833000000,United Kingdom
51.64350000000,1.53612000000,United Kingdom
51.64440000000,1.51237000000,United Kingdom
51.64530000000,1.48863000000,United Kingdom
51.64610000000,1.46494000000,United Kingdom
51.64700000000,1.44123000000,United Kingdom
51.64730000000,1.52900000000,United Kingdom
51.64820000000,1.50526000000,United Kingdom
51.64910000000,1.48155000000,United Kingdom
51.65010000000,1.45803000000,United Kingdom
51.65030000000,1.54561000000,United Kingdom
51.65090000000,1.43412000000,United Kingdom
51.65120000000,1.52190000000,United Kingdom
51.65200000000,1.49817000000,United Kingdom
51.65320000000,1.47390000000,United Kingdom
51.65380000000,1.45074000000,United Kingdom
51.65430000000,1.53820000000,United Kingdom
51.65500000000,1.51480000000,United Kingdom
51.65590000000,1.49105000000,United Kingdom
51.65680000000,1.46735000000,United Kingdom
51.65710000000,1.55510000000,United Kingdom
51.65760000000,1.44364000000,United Kingdom
51.65800000000,1.53141000000,United Kingdom
51.65880000000,1.50770000000,United Kingdom
51.65970000000,1.48393000000,United Kingdom
51.66050000000,1.46050000000,United Kingdom
51.66090000000,1.54801000000,United Kingdom
51.66180000000,1.52430000000,United Kingdom
51.66270000000,1.50061000000,United Kingdom
51.66350000000,1.47686000000,United Kingdom
51.66440000000,1.54091000000,United Kingdom
51.66440000000,1.45314000000,United Kingdom
51.66590000000,1.51658000000,United Kingdom
51.66660000000,1.49349000000,United Kingdom
51.66740000000,1.46975000000,United Kingdom
51.66860000000,1.53381000000,United Kingdom
51.66950000000,1.51010000000,United Kingdom
51.67040000000,1.48639000000,United Kingdom
51.67130000000,1.46253000000,United Kingdom
51.67240000000,1.52670000000,United Kingdom
51.67340000000,1.50270000000,United Kingdom
51.67420000000,1.47928000000,United Kingdom
51.67460000000,1.54363000000,United Kingdom
51.67630000000,1.51961000000,United Kingdom
51.67700000000,1.49619000000,United Kingdom
51.67800000000,1.47218000000,United Kingdom
51.67920000000,1.53621000000,United Kingdom
51.68010000000,1.51250000000,United Kingdom
51.68100000000,1.48877000000,United Kingdom
51.68310000000,1.52910000000,United Kingdom
51.68390000000,1.50537000000,United Kingdom
51.68500000000,1.48130000000,United Kingdom
51.68690000000,1.52200000000,United Kingdom
51.68780000000,1.49827000000,United Kingdom
51.69050000000,1.51441000000,United Kingdom
51.69140000000,1.49202000000,United Kingdom
51.69450000000,1.50777000000,United Kingdom
51.69840000000,1.50067000000,United Kingdom
